SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
040,31,000,00000,00000,00000,Nebraska,Nebraska,1826341,1826341,1830141,1842641
162,31,000,00205,00000,00000,Abie village,Nebraska,69,69,69,68
162,31,000,00240,00000,00000,Adams village,Nebraska,573,573,573,566
162,31,000,00415,00000,00000,Ainsworth city,Nebraska,1728,1728,1734,1712
162,31,000,00555,00000,00000,Albion city,Nebraska,1650,1650,1649,1623
162,31,000,00625,00000,00000,Alda village,Nebraska,642,642,643,652
162,31,000,00730,00000,00000,Alexandria village,Nebraska,177,177,177,174
162,31,000,00870,00000,00000,Allen village,Nebraska,377,377,376,376
162,31,000,00905,00000,00000,Alliance city,Nebraska,8491,8491,8479,8548
162,31,000,00975,00000,00000,Alma city,Nebraska,1133,1133,1133,1130
162,31,000,01150,00000,00000,Alvo village,Nebraska,132,132,132,132
162,31,000,01290,00000,00000,Amherst village,Nebraska,248,248,248,252
162,31,000,01465,00000,00000,Anoka village,Nebraska,6,6,6,6
162,31,000,01500,00000,00000,Anselmo village,Nebraska,145,145,144,145
162,31,000,01535,00000,00000,Ansley village,Nebraska,441,441,440,440
162,31,000,01780,00000,00000,Arapahoe city,Nebraska,1026,1026,1026,1023
162,31,000,01850,00000,00000,Arcadia village,Nebraska,311,311,312,307
162,31,000,01990,00000,00000,Arlington village,Nebraska,1243,1243,1247,1246
162,31,000,02095,00000,00000,Arnold village,Nebraska,597,597,595,594
162,31,000,02200,00000,00000,Arthur village,Nebraska,117,117,119,119
162,31,000,02305,00000,00000,Ashland city,Nebraska,2453,2453,2463,2462
162,31,000,02375,00000,00000,Ashton village,Nebraska,194,194,194,191
162,31,000,02550,00000,00000,Atkinson city,Nebraska,1245,1245,1246,1240
162,31,000,02620,00000,00000,Atlanta village,Nebraska,131,131,131,132
162,31,000,02655,00000,00000,Auburn city,Nebraska,3460,3460,3464,3475
162,31,000,02690,00000,00000,Aurora city,Nebraska,4479,4479,4483,4453
162,31,000,02795,00000,00000,Avoca village,Nebraska,242,242,242,241
162,31,000,02830,00000,00000,Axtell village,Nebraska,726,726,727,738
162,31,000,02865,00000,00000,Ayr village,Nebraska,94,94,94,94
162,31,000,03005,00000,00000,Bancroft village,Nebraska,495,495,496,497
162,31,000,03040,00000,00000,Barada village,Nebraska,24,24,24,24
162,31,000,03075,00000,00000,Barneston village,Nebraska,116,116,116,115
162,31,000,03145,00000,00000,Bartlett village,Nebraska,117,117,118,118
162,31,000,03180,00000,00000,Bartley village,Nebraska,283,283,283,282
162,31,000,03215,00000,00000,Bassett city,Nebraska,619,619,617,607
162,31,000,03250,00000,00000,Battle Creek city,Nebraska,1207,1207,1209,1209
162,31,000,03285,00000,00000,Bayard city,Nebraska,1209,1209,1209,1198
162,31,000,03355,00000,00000,Bazile Mills village,Nebraska,29,29,29,29
162,31,000,03390,00000,00000,Beatrice city,Nebraska,12459,12459,12452,12302
162,31,000,03495,00000,00000,Beaver City city,Nebraska,609,609,609,606
162,31,000,03530,00000,00000,Beaver Crossing village,Nebraska,403,403,404,403
162,31,000,03600,00000,00000,Bee village,Nebraska,191,191,192,190
162,31,000,03635,00000,00000,Beemer village,Nebraska,678,678,678,681
162,31,000,03775,00000,00000,Belden village,Nebraska,115,115,115,112
162,31,000,03810,00000,00000,Belgrade village,Nebraska,126,126,126,127
162,31,000,03950,00000,00000,Bellevue city,Nebraska,50137,50137,50405,51319
162,31,000,04020,00000,00000,Bellwood village,Nebraska,435,435,433,429
162,31,000,04160,00000,00000,Belvidere village,Nebraska,48,48,48,48
162,31,000,04195,00000,00000,Benedict village,Nebraska,234,234,234,234
162,31,000,04230,00000,00000,Benkelman city,Nebraska,953,953,953,938
162,31,000,04300,00000,00000,Bennet village,Nebraska,719,719,722,730
162,31,000,04405,00000,00000,Bennington city,Nebraska,1458,1458,1462,1481
162,31,000,04615,00000,00000,Bertrand village,Nebraska,750,750,750,748
162,31,000,04650,00000,00000,Berwyn village,Nebraska,83,83,83,83
162,31,000,04895,00000,00000,Big Springs village,Nebraska,400,400,400,409
162,31,000,05140,00000,00000,Bladen village,Nebraska,237,238,239,235
162,31,000,05350,00000,00000,Blair city,Nebraska,7990,7990,8005,8013
162,31,000,05455,00000,00000,Bloomfield city,Nebraska,1028,1028,1025,1013
162,31,000,05490,00000,00000,Bloomington village,Nebraska,103,103,103,103
162,31,000,05560,00000,00000,Blue Hill city,Nebraska,936,936,937,927
162,31,000,05630,00000,00000,Blue Springs city,Nebraska,331,331,331,326
162,31,000,06015,00000,00000,Boys Town village,Nebraska,745,745,745,745
162,31,000,06050,00000,00000,Bradshaw village,Nebraska,273,273,272,275
162,31,000,06085,00000,00000,Brady village,Nebraska,428,428,427,425
162,31,000,06120,00000,00000,Brainard village,Nebraska,330,330,331,325
162,31,000,06260,00000,00000,Brewster village,Nebraska,17,17,17,17
162,31,000,06295,00000,00000,Bridgeport city,Nebraska,1545,1545,1545,1532
162,31,000,06400,00000,00000,Bristow village,Nebraska,65,65,65,65
162,31,000,06470,00000,00000,Broadwater village,Nebraska,128,128,128,126
162,31,000,06505,00000,00000,Brock village,Nebraska,112,112,112,113
162,31,000,06610,00000,00000,Broken Bow city,Nebraska,3559,3559,3546,3546
162,31,000,06750,00000,00000,Brownville village,Nebraska,132,132,132,133
162,31,000,06785,00000,00000,Brule village,Nebraska,326,326,327,323
162,31,000,06820,00000,00000,Bruning village,Nebraska,279,279,279,275
162,31,000,06855,00000,00000,Bruno village,Nebraska,99,99,99,98
162,31,000,06890,00000,00000,Brunswick village,Nebraska,138,138,137,135
162,31,000,07065,00000,00000,Burchard village,Nebraska,82,82,82,81
162,31,000,07205,00000,00000,Burr village,Nebraska,57,57,57,57
162,31,000,07310,00000,00000,Burton village,Nebraska,10,10,10,10
162,31,000,07345,00000,00000,Burwell city,Nebraska,1210,1210,1208,1200
162,31,000,07415,00000,00000,Bushnell village,Nebraska,124,124,124,123
162,31,000,07485,00000,00000,Butte village,Nebraska,326,326,326,323
162,31,000,07555,00000,00000,Byron village,Nebraska,83,83,83,81
162,31,000,07625,00000,00000,Cairo village,Nebraska,785,785,786,796
162,31,000,07660,00000,00000,Callaway village,Nebraska,539,539,537,538
162,31,000,07730,00000,00000,Cambridge city,Nebraska,1063,1063,1063,1060
162,31,000,07870,00000,00000,Campbell village,Nebraska,347,347,348,346
162,31,000,07975,00000,00000,Carleton village,Nebraska,91,91,91,90
162,31,000,08010,00000,00000,Carroll village,Nebraska,229,229,229,226
162,31,000,08150,00000,00000,Cedar Bluffs village,Nebraska,610,610,612,612
162,31,000,08185,00000,00000,Cedar Creek village,Nebraska,390,390,390,389
162,31,000,08220,00000,00000,Cedar Rapids village,Nebraska,382,382,382,374
162,31,000,08360,00000,00000,Center village,Nebraska,94,94,94,93
162,31,000,08535,00000,00000,Central City city,Nebraska,2934,2934,2936,2892
162,31,000,08570,00000,00000,Ceresco village,Nebraska,889,889,894,894
162,31,000,08605,00000,00000,Chadron city,Nebraska,5851,5851,5844,5860
162,31,000,08675,00000,00000,Chambers village,Nebraska,268,268,269,268
162,31,000,08780,00000,00000,Chapman village,Nebraska,287,287,287,282
162,31,000,08885,00000,00000,Chappell city,Nebraska,929,929,929,949
162,31,000,09095,00000,00000,Chester village,Nebraska,232,232,232,229
162,31,000,09165,00000,00000,Clarks village,Nebraska,369,369,370,363
162,31,000,09200,00000,00000,Clarkson city,Nebraska,658,658,660,663
162,31,000,09270,00000,00000,Clatonia village,Nebraska,231,231,231,229
162,31,000,09375,00000,00000,Clay Center city,Nebraska,760,760,760,752
162,31,000,09445,00000,00000,Clearwater village,Nebraska,419,419,417,414
162,31,000,09655,00000,00000,Clinton village,Nebraska,41,41,41,41
162,31,000,09760,00000,00000,Cody village,Nebraska,154,154,155,155
162,31,000,09865,00000,00000,Coleridge village,Nebraska,473,473,472,467
162,31,000,10005,00000,00000,Colon village,Nebraska,110,110,110,110
162,31,000,10110,00000,00000,Columbus city,Nebraska,22111,22136,22160,22381
162,31,000,10180,00000,00000,Comstock village,Nebraska,93,93,93,93
162,31,000,10250,00000,00000,Concord village,Nebraska,166,166,165,166
162,31,000,10390,00000,00000,Cook village,Nebraska,321,321,322,321
162,31,000,10495,00000,00000,Cordova village,Nebraska,137,137,137,136
162,31,000,10600,00000,00000,Cornlea village,Nebraska,36,36,36,36
162,31,000,10635,00000,00000,Cortland village,Nebraska,482,482,480,475
162,31,000,10740,00000,00000,Cotesfield village,Nebraska,46,46,46,47
162,31,000,10985,00000,00000,Cowles village,Nebraska,30,30,30,30
162,31,000,11020,00000,00000,Cozad city,Nebraska,3977,3977,3985,3986
162,31,000,11055,00000,00000,Crab Orchard village,Nebraska,38,38,38,38
162,31,000,11090,00000,00000,Craig village,Nebraska,199,199,199,197
162,31,000,11195,00000,00000,Crawford city,Nebraska,997,997,997,998
162,31,000,11230,00000,00000,Creighton city,Nebraska,1154,1154,1151,1137
162,31,000,11300,00000,00000,Creston village,Nebraska,203,203,203,204
162,31,000,11370,00000,00000,Crete city,Nebraska,6960,6960,6970,7028
162,31,000,11440,00000,00000,Crofton city,Nebraska,726,726,725,714
162,31,000,11475,00000,00000,Crookston village,Nebraska,69,69,69,70
162,31,000,11615,00000,00000,Culbertson village,Nebraska,595,595,594,584
162,31,000,11825,00000,00000,Curtis city,Nebraska,939,939,938,928
162,31,000,11860,00000,00000,Cushing village,Nebraska,32,32,32,32
162,31,000,12000,00000,00000,Dakota City city,Nebraska,1919,1919,1924,1912
162,31,000,12070,00000,00000,Dalton village,Nebraska,315,315,315,315
162,31,000,12105,00000,00000,Danbury village,Nebraska,101,101,101,101
162,31,000,12140,00000,00000,Dannebrog village,Nebraska,303,303,302,306
162,31,000,12245,00000,00000,Davenport village,Nebraska,294,294,293,291
162,31,000,12280,00000,00000,Davey village,Nebraska,154,154,154,155
162,31,000,12315,00000,00000,David City city,Nebraska,2906,2906,2907,2871
162,31,000,12420,00000,00000,Dawson village,Nebraska,146,146,146,145
162,31,000,12455,00000,00000,Daykin village,Nebraska,166,166,166,164
162,31,000,12525,00000,00000,Decatur village,Nebraska,481,481,480,476
162,31,000,12770,00000,00000,Denton village,Nebraska,190,190,190,194
162,31,000,12840,00000,00000,Deshler city,Nebraska,747,747,745,737
162,31,000,12945,00000,00000,Deweese village,Nebraska,67,67,67,67
162,31,000,13015,00000,00000,De Witt village,Nebraska,513,513,515,518
162,31,000,13085,00000,00000,Diller village,Nebraska,260,260,259,258
162,31,000,13190,00000,00000,Dix village,Nebraska,255,255,255,251
162,31,000,13225,00000,00000,Dixon village,Nebraska,87,87,87,87
162,31,000,13295,00000,00000,Dodge village,Nebraska,612,612,611,613
162,31,000,13365,00000,00000,Doniphan village,Nebraska,829,829,833,843
162,31,000,13435,00000,00000,Dorchester village,Nebraska,586,586,588,592
162,31,000,13505,00000,00000,Douglas village,Nebraska,173,173,173,173
162,31,000,13750,00000,00000,Du Bois village,Nebraska,147,147,147,145
162,31,000,13855,00000,00000,Dunbar village,Nebraska,187,187,187,187
162,31,000,13890,00000,00000,Duncan village,Nebraska,351,351,351,356
162,31,000,13960,00000,00000,Dunning village,Nebraska,103,103,103,103
162,31,000,14065,00000,00000,Dwight village,Nebraska,204,204,204,200
162,31,000,14100,00000,00000,Eagle village,Nebraska,1024,1024,1025,1021
162,31,000,14380,00000,00000,Eddyville village,Nebraska,97,97,97,97
162,31,000,14450,00000,00000,Edgar city,Nebraska,498,498,497,493
162,31,000,14520,00000,00000,Edison village,Nebraska,133,133,133,133
162,31,000,14555,00000,00000,Elba village,Nebraska,215,215,215,217
162,31,000,14730,00000,00000,Elgin city,Nebraska,661,659,655,651
162,31,000,14975,00000,00000,Elk Creek village,Nebraska,98,98,98,98
162,31,000,15360,00000,00000,Elm Creek village,Nebraska,901,901,903,913
162,31,000,15430,00000,00000,Elmwood village,Nebraska,634,634,635,632
162,31,000,15500,00000,00000,Elsie village,Nebraska,106,106,106,106
162,31,000,15570,00000,00000,Elwood village,Nebraska,707,707,709,696
162,31,000,15605,00000,00000,Elyria village,Nebraska,51,51,51,51
162,31,000,15710,00000,00000,Emerson village,Nebraska,840,840,841,839
162,31,000,15815,00000,00000,Emmet village,Nebraska,48,48,48,48
162,31,000,15920,00000,00000,Endicott village,Nebraska,132,132,132,132
162,31,000,16025,00000,00000,Ericson village,Nebraska,92,92,92,91
162,31,000,16165,00000,00000,Eustis village,Nebraska,401,401,401,397
162,31,000,16270,00000,00000,Ewing village,Nebraska,387,387,386,387
162,31,000,16340,00000,00000,Exeter village,Nebraska,591,591,590,588
162,31,000,16410,00000,00000,Fairbury city,Nebraska,3942,3942,3930,3928
162,31,000,16445,00000,00000,Fairfield city,Nebraska,387,387,388,384
162,31,000,16550,00000,00000,Fairmont village,Nebraska,560,560,559,558
162,31,000,16655,00000,00000,Falls City city,Nebraska,4325,4325,4323,4316
162,31,000,16725,00000,00000,Farnam village,Nebraska,171,171,171,172
162,31,000,16760,00000,00000,Farwell village,Nebraska,122,122,122,123
162,31,000,16830,00000,00000,Filley village,Nebraska,132,132,132,131
162,31,000,16935,00000,00000,Firth village,Nebraska,590,590,591,600
162,31,000,17110,00000,00000,Fordyce village,Nebraska,139,139,139,138
162,31,000,17145,00000,00000,Fort Calhoun city,Nebraska,908,908,909,911
162,31,000,17320,00000,00000,Foster village,Nebraska,51,51,51,51
162,31,000,17530,00000,00000,Franklin city,Nebraska,1000,1000,1004,994
162,31,000,17670,00000,00000,Fremont city,Nebraska,26397,26397,26393,26456
162,31,000,17775,00000,00000,Friend city,Nebraska,1027,1027,1029,1038
162,31,000,17810,00000,00000,Fullerton city,Nebraska,1307,1307,1306,1309
162,31,000,17880,00000,00000,Funk village,Nebraska,194,194,195,192
162,31,000,17950,00000,00000,Gandy village,Nebraska,32,32,32,32
162,31,000,18230,00000,00000,Garland village,Nebraska,216,216,217,215
162,31,000,18300,00000,00000,Garrison village,Nebraska,54,54,54,54
162,31,000,18405,00000,00000,Geneva city,Nebraska,2217,2217,2216,2207
162,31,000,18475,00000,00000,Genoa city,Nebraska,1003,1003,1003,1005
162,31,000,18580,00000,00000,Gering city,Nebraska,8500,8500,8518,8518
162,31,000,18615,00000,00000,Gibbon city,Nebraska,1833,1833,1836,1856
162,31,000,18720,00000,00000,Gilead village,Nebraska,39,39,39,39
162,31,000,18825,00000,00000,Giltner village,Nebraska,352,352,352,351
162,31,000,19070,00000,00000,Glenvil village,Nebraska,310,310,311,307
162,31,000,19245,00000,00000,Goehner village,Nebraska,154,154,155,153
162,31,000,19350,00000,00000,Gordon city,Nebraska,1612,1612,1608,1589
162,31,000,19385,00000,00000,Gothenburg city,Nebraska,3574,3574,3580,3583
162,31,000,19455,00000,00000,Grafton village,Nebraska,126,126,126,125
162,31,000,19595,00000,00000,Grand Island city,Nebraska,48520,48520,48655,49239
162,31,000,19910,00000,00000,Grant city,Nebraska,1165,1165,1168,1159
162,31,000,20050,00000,00000,Greeley Center village,Nebraska,466,466,467,463
162,31,000,20190,00000,00000,Greenwood village,Nebraska,568,568,569,566
162,31,000,20225,00000,00000,Gresham village,Nebraska,223,223,223,223
162,31,000,20260,00000,00000,Gretna city,Nebraska,4441,4906,4931,5019
162,31,000,20295,00000,00000,Gross village,Nebraska,2,2,2,2
162,31,000,20365,00000,00000,Guide Rock village,Nebraska,225,225,226,223
162,31,000,20435,00000,00000,Gurley village,Nebraska,214,214,214,214
162,31,000,20470,00000,00000,Hadar village,Nebraska,293,293,293,291
162,31,000,20540,00000,00000,Haigler village,Nebraska,158,158,158,156
162,31,000,20610,00000,00000,Hallam village,Nebraska,213,213,213,217
162,31,000,20680,00000,00000,Halsey village,Nebraska,76,76,77,83
162,31,000,20750,00000,00000,Hamlet village,Nebraska,57,57,57,57
162,31,000,20785,00000,00000,Hampton village,Nebraska,423,423,423,421
162,31,000,20960,00000,00000,Harbine village,Nebraska,49,49,49,49
162,31,000,20995,00000,00000,Hardy village,Nebraska,159,159,159,159
162,31,000,21240,00000,00000,Harrison village,Nebraska,251,251,251,256
162,31,000,21275,00000,00000,Hartington city,Nebraska,1554,1554,1550,1533
162,31,000,21345,00000,00000,Harvard city,Nebraska,1013,1013,1013,1004
162,31,000,21415,00000,00000,Hastings city,Nebraska,24907,24907,24899,24788
162,31,000,21660,00000,00000,Hayes Center village,Nebraska,214,214,213,213
162,31,000,21730,00000,00000,Hay Springs village,Nebraska,570,570,570,562
162,31,000,21765,00000,00000,Hazard village,Nebraska,70,70,70,68
162,31,000,21835,00000,00000,Heartwell village,Nebraska,71,71,71,72
162,31,000,21905,00000,00000,Hebron city,Nebraska,1579,1579,1578,1559
162,31,000,22045,00000,00000,Hemingford village,Nebraska,803,803,802,808
162,31,000,22080,00000,00000,Henderson city,Nebraska,991,991,989,995
162,31,000,22115,00000,00000,Hendley village,Nebraska,24,24,24,24
162,31,000,22150,00000,00000,Henry village,Nebraska,106,106,106,106
162,31,000,22185,00000,00000,Herman village,Nebraska,268,268,268,270
162,31,000,22290,00000,00000,Hershey village,Nebraska,665,665,664,663
162,31,000,22325,00000,00000,Hickman city,Nebraska,1657,1657,1662,1682
162,31,000,22430,00000,00000,Hildreth village,Nebraska,378,378,380,374
162,31,000,22605,00000,00000,Holbrook village,Nebraska,207,207,207,207
162,31,000,22640,00000,00000,Holdrege city,Nebraska,5495,5495,5502,5493
162,31,000,22815,00000,00000,Holstein village,Nebraska,214,214,214,213
162,31,000,22920,00000,00000,Homer village,Nebraska,549,549,550,545
162,31,000,23025,00000,00000,Hooper city,Nebraska,830,830,831,833
162,31,000,23200,00000,00000,Hordville village,Nebraska,144,144,144,142
162,31,000,23235,00000,00000,Hoskins village,Nebraska,285,285,285,281
162,31,000,23270,00000,00000,Howard City village,Nebraska,189,189,189,191
162,31,000,23340,00000,00000,Howells village,Nebraska,561,561,563,565
162,31,000,23375,00000,00000,Hubbard village,Nebraska,236,236,237,235
162,31,000,23410,00000,00000,Hubbell village,Nebraska,68,68,68,68
162,31,000,23445,00000,00000,Humboldt city,Nebraska,877,877,876,876
162,31,000,23480,00000,00000,Humphrey city,Nebraska,760,760,763,768
162,31,000,23550,00000,00000,Huntley village,Nebraska,44,44,44,44
162,31,000,23655,00000,00000,Hyannis village,Nebraska,182,182,181,187
162,31,000,23690,00000,00000,Imperial city,Nebraska,2071,2071,2075,2095
162,31,000,23830,00000,00000,Indianola city,Nebraska,584,584,585,583
162,31,000,23970,00000,00000,Inglewood village,Nebraska,325,325,325,327
162,31,000,24075,00000,00000,Inman village,Nebraska,129,129,129,128
162,31,000,24285,00000,00000,Ithaca village,Nebraska,148,148,148,148
162,31,000,24355,00000,00000,Jackson village,Nebraska,223,223,223,223
162,31,000,24530,00000,00000,Jansen village,Nebraska,118,118,118,118
162,31,000,24670,00000,00000,Johnson village,Nebraska,328,328,329,329
162,31,000,24740,00000,00000,Johnstown village,Nebraska,64,64,64,64
162,31,000,24915,00000,00000,Julian village,Nebraska,59,59,59,59
162,31,000,24950,00000,00000,Juniata village,Nebraska,755,755,755,750
162,31,000,25055,00000,00000,Kearney city,Nebraska,30787,30787,30816,31174
162,31,000,25160,00000,00000,Kenesaw village,Nebraska,880,880,880,875
162,31,000,25230,00000,00000,Kennard village,Nebraska,361,361,361,361
162,31,000,25405,00000,00000,Kilgore village,Nebraska,77,77,77,79
162,31,000,25475,00000,00000,Kimball city,Nebraska,2496,2496,2499,2467
162,31,000,26175,00000,00000,Lamar village,Nebraska,23,23,23,23
162,31,000,26350,00000,00000,Laurel city,Nebraska,964,964,961,951
162,31,000,26385,00000,00000,La Vista city,Nebraska,15758,15758,15842,16129
162,31,000,26420,00000,00000,Lawrence village,Nebraska,304,304,305,302
162,31,000,26455,00000,00000,Lebanon village,Nebraska,80,80,80,80
162,31,000,26560,00000,00000,Leigh village,Nebraska,405,405,406,410
162,31,000,26630,00000,00000,Leshara village,Nebraska,112,112,112,112
162,31,000,26805,00000,00000,Lewellen village,Nebraska,224,224,226,226
162,31,000,26875,00000,00000,Lewiston village,Nebraska,68,68,68,67
162,31,000,26910,00000,00000,Lexington city,Nebraska,10230,10230,10245,10257
162,31,000,26980,00000,00000,Liberty village,Nebraska,76,76,76,75
162,31,000,28000,00000,00000,Lincoln city,Nebraska,258379,258381,259044,262341
162,31,000,28105,00000,00000,Lindsay village,Nebraska,255,255,255,259
162,31,000,28245,00000,00000,Linwood village,Nebraska,88,88,88,87
162,31,000,28350,00000,00000,Litchfield village,Nebraska,262,262,262,257
162,31,000,28420,00000,00000,Lodgepole village,Nebraska,318,318,317,318
162,31,000,29050,00000,00000,Long Pine city,Nebraska,305,307,309,305
162,31,000,29085,00000,00000,Loomis village,Nebraska,382,382,383,381
162,31,000,29175,00000,00000,Lorton village,Nebraska,41,41,41,41
162,31,000,29260,00000,00000,Louisville city,Nebraska,1106,1106,1107,1105
162,31,000,29470,00000,00000,Loup City city,Nebraska,1029,1030,1032,1012
162,31,000,29645,00000,00000,Lushton village,Nebraska,30,30,30,30
162,31,000,29715,00000,00000,Lyman village,Nebraska,341,341,342,342
162,31,000,29750,00000,00000,Lynch village,Nebraska,245,245,246,242
162,31,000,29855,00000,00000,Lyons city,Nebraska,851,851,850,845
162,31,000,29925,00000,00000,McCook city,Nebraska,7698,7698,7700,7681
162,31,000,29960,00000,00000,McCool Junction village,Nebraska,409,409,408,412
162,31,000,30030,00000,00000,McGrew village,Nebraska,105,105,105,105
162,31,000,30065,00000,00000,McLean village,Nebraska,36,36,36,36
162,31,000,30240,00000,00000,Madison city,Nebraska,2438,2438,2442,2441
162,31,000,30275,00000,00000,Madrid village,Nebraska,231,231,232,230
162,31,000,30310,00000,00000,Magnet village,Nebraska,57,57,57,57
162,31,000,30345,00000,00000,Malcolm village,Nebraska,382,382,383,388
162,31,000,30380,00000,00000,Malmo village,Nebraska,120,120,120,120
162,31,000,30415,00000,00000,Manley village,Nebraska,178,178,178,178
162,31,000,30730,00000,00000,Marquette village,Nebraska,229,229,229,227
162,31,000,30940,00000,00000,Martinsburg village,Nebraska,94,94,94,94
162,31,000,31045,00000,00000,Maskell village,Nebraska,76,76,76,76
162,31,000,31115,00000,00000,Mason City village,Nebraska,171,171,170,170
162,31,000,31220,00000,00000,Maxwell village,Nebraska,312,312,312,310
162,31,000,31325,00000,00000,Maywood village,Nebraska,261,261,261,258
162,31,000,31395,00000,00000,Mead village,Nebraska,569,569,571,571
162,31,000,31465,00000,00000,Meadow Grove village,Nebraska,301,301,302,301
162,31,000,31570,00000,00000,Melbeta village,Nebraska,112,112,112,112
162,31,000,31640,00000,00000,Memphis village,Nebraska,114,114,114,114
162,31,000,31780,00000,00000,Merna village,Nebraska,363,363,362,362
162,31,000,31815,00000,00000,Merriman village,Nebraska,128,128,128,128
162,31,000,32060,00000,00000,Milford city,Nebraska,2090,2090,2097,2084
162,31,000,32130,00000,00000,Miller village,Nebraska,136,136,136,137
162,31,000,32200,00000,00000,Milligan village,Nebraska,285,285,285,284
162,31,000,32305,00000,00000,Minatare city,Nebraska,816,816,818,818
162,31,000,32340,00000,00000,Minden city,Nebraska,2923,2923,2927,2964
162,31,000,32410,00000,00000,Mitchell city,Nebraska,1702,1702,1706,1705
162,31,000,32550,00000,00000,Monowi village,Nebraska,1,1,1,1
162,31,000,32585,00000,00000,Monroe village,Nebraska,284,284,284,288
162,31,000,32760,00000,00000,Moorefield village,Nebraska,32,32,32,32
162,31,000,32830,00000,00000,Morrill village,Nebraska,921,921,923,922
162,31,000,32865,00000,00000,Morse Bluff village,Nebraska,135,135,135,135
162,31,000,33250,00000,00000,Mullen village,Nebraska,509,509,508,505
162,31,000,33320,00000,00000,Murdock village,Nebraska,236,236,236,235
162,31,000,33425,00000,00000,Murray village,Nebraska,463,463,463,462
162,31,000,33530,00000,00000,Naper village,Nebraska,84,84,84,83
162,31,000,33565,00000,00000,Naponee village,Nebraska,106,106,107,105
162,31,000,33705,00000,00000,Nebraska City city,Nebraska,7289,7289,7308,7315
162,31,000,33740,00000,00000,Nehawka village,Nebraska,204,204,204,203
162,31,000,33775,00000,00000,Neligh city,Nebraska,1599,1599,1592,1583
162,31,000,33880,00000,00000,Nelson city,Nebraska,488,488,487,485
162,31,000,33950,00000,00000,Nemaha village,Nebraska,149,149,150,150
162,31,000,33985,00000,00000,Nenzel village,Nebraska,20,20,20,20
162,31,000,34090,00000,00000,Newcastle village,Nebraska,325,325,324,324
162,31,000,34230,00000,00000,Newman Grove city,Nebraska,721,721,722,722
162,31,000,34265,00000,00000,Newport village,Nebraska,97,97,97,95
162,31,000,34300,00000,00000,Nickerson village,Nebraska,369,369,368,371
162,31,000,34370,00000,00000,Niobrara village,Nebraska,370,370,369,364
162,31,000,34545,00000,00000,Nora village,Nebraska,21,21,21,21
162,31,000,34615,00000,00000,Norfolk city,Nebraska,24210,24210,24251,24248
162,31,000,34650,00000,00000,Norman village,Nebraska,43,43,43,44
162,31,000,34720,00000,00000,North Bend city,Nebraska,1177,1177,1178,1179
162,31,000,34825,00000,00000,North Loup village,Nebraska,297,297,296,294
162,31,000,35000,00000,00000,North Platte city,Nebraska,24733,24733,24714,24634
162,31,000,35245,00000,00000,Oak village,Nebraska,66,66,66,66
162,31,000,35385,00000,00000,Oakdale village,Nebraska,322,322,321,318
162,31,000,35490,00000,00000,Oakland city,Nebraska,1244,1244,1243,1234
162,31,000,35560,00000,00000,Obert village,Nebraska,23,23,23,23
162,31,000,35665,00000,00000,Oconto village,Nebraska,151,151,150,150
162,31,000,35700,00000,00000,Octavia village,Nebraska,127,127,127,126
162,31,000,35735,00000,00000,Odell village,Nebraska,307,307,307,304
162,31,000,35980,00000,00000,Ogallala city,Nebraska,4737,4737,4740,4699
162,31,000,36015,00000,00000,Ohiowa village,Nebraska,115,115,115,114
162,31,000,37000,00000,00000,Omaha city,Nebraska,408958,408962,410170,415068
162,31,000,37105,00000,00000,O'Neill city,Nebraska,3705,3705,3706,3693
162,31,000,37140,00000,00000,Ong village,Nebraska,63,63,63,63
162,31,000,37210,00000,00000,Orchard village,Nebraska,379,379,378,375
162,31,000,37280,00000,00000,Ord city,Nebraska,2112,2110,2113,2089
162,31,000,37420,00000,00000,Orleans village,Nebraska,386,386,387,385
162,31,000,37525,00000,00000,Osceola city,Nebraska,880,880,877,867
162,31,000,37560,00000,00000,Oshkosh city,Nebraska,884,884,890,889
162,31,000,37595,00000,00000,Osmond city,Nebraska,783,783,782,777
162,31,000,37630,00000,00000,Otoe village,Nebraska,171,171,171,171
162,31,000,37770,00000,00000,Overton village,Nebraska,594,594,594,596
162,31,000,37910,00000,00000,Oxford village,Nebraska,779,779,780,774
162,31,000,38085,00000,00000,Page village,Nebraska,166,166,167,165
162,31,000,38130,00000,00000,Palisade village,Nebraska,351,351,351,345
162,31,000,38160,00000,00000,Palmer village,Nebraska,472,472,473,465
162,31,000,38190,00000,00000,Palmyra village,Nebraska,545,545,546,548
162,31,000,38225,00000,00000,Panama village,Nebraska,256,256,256,261
162,31,000,38295,00000,00000,Papillion city,Nebraska,18894,18894,18994,19331
162,31,000,38575,00000,00000,Pawnee City city,Nebraska,878,878,877,866
162,31,000,38610,00000,00000,Paxton village,Nebraska,523,523,524,519
162,31,000,38750,00000,00000,Pender village,Nebraska,1002,1002,1008,1012
162,31,000,38960,00000,00000,Peru city,Nebraska,865,865,866,868
162,31,000,38995,00000,00000,Petersburg village,Nebraska,333,333,333,328
162,31,000,39030,00000,00000,Phillips village,Nebraska,287,287,287,286
162,31,000,39065,00000,00000,Pickrell village,Nebraska,199,199,199,197
162,31,000,39100,00000,00000,Pierce city,Nebraska,1767,1767,1766,1755
